"id_mentah","username","comment","Label"
490,"chiesanylsh","😍🔥💖","netral"
491,"chilbilka_","@itsme.frisllyherlind","positif"
492,"chiquitaaurelie_","Ga berani ngeslide","negatif"
493,"chizka_bintang","Deket rumah ku itu rin...","positif"
494,"choirinnisaaaaaaa","@diarycewekindigo","positif"
495,"chokrengifari","😍","netral"
496,"chrannysari","💖💖","netral"
497,"christinaadw","ng dms enek @ditaparamita1","netral"
498,"chrstrii","Emm💖💖","netral"
499,"chtrkarisma","Antrinya seabad 😂","negatif"
500,"chun_herwindho12","❤️","netral"
501,"chunaydiasyah1297","❤️","netral"
502,"chyta_023","Udah pernah di tayangin di @diarymisterisara","netral"
503,"cibeurdrugs","Yampun masih remaja toh almarhum 😭😭😭","netral"
504,"cici.vemi","@hafizh.koeswara mau keisni😭","positif"
505,"cicialpiani","Serem","negatif"
506,"cikita_adinda_saskiya","Fiks nomor 3:))","netral"
507,"cikkinlovers","Merupakan adalah daging kambing","netral"
508,"cileyoo","owshie kangen jogja","positif"
509,"cin.dyaa","mana bukanya pas malem lagi😢","negatif"
510,"cindhy_mega","Ibu sudah bangun","netral"
511,"cintaaaal","captionnya uuuuuunch @awkarin","positif"
512,"cintaraturicca","Mending sama ini drpd sebelumnya","positif"
513,"cintyaoktaviana","Slide ke 4 banyak wajah dijendela kiri","netral"
514,"citorachmad","alhamdulillah wis tau 🖐🏻🖐🏻","positif"
515,"citra.belladi","❤️","positif"
516,"cittcattt","Ni baru angkringaaaan @niraadriana_","positif"
517,"cizzyburgers","sesek napas liatnya","negatif"
518,"ckcktya","KENAPA JODOH GUA MANIS BANGETSII 😍","positif"
519,"claraaabee","❤️❤️❤️❤️","positif"
520,"claraauliaa11","lucuuu","positif"
521,"clarisaermalinda","Hadirrrr🔥🔥","positif"
522,"clarissarestuu","Mauuuuuuu :((((","positif"
523,"clarr.e","iki meneh toh hayuyu @iindraayy",""
524,"claudia.achel","Paling banyak area belakang deket sumur si 🥺🥺","negatif"
525,"clwnxtme_","Sama seperti mamah ku🙃","positif"
526,"cockroaches.sply","keren","positif"
527,"cokjessy","Artinya apaan rin","netral"
528,"coll._","Apa dayaku ga suka kambing:(","negatif"
529,"colorflips","❤️","positif"
530,"comkomala","Juaraaaaa pokoknya 🤤","positif"
531,"creamylattea","hawanya serem bangett","negatif"
532,"crem3brul33","eh ada anak kecil @sopaayyyy ….","positif"
533,"cristinsilitonga","❤️❤️❤️","positif"
534,"ctrmhrni8","Mantaaaabppssss ka karin🎉","positif"
535,"cucisepatu.omgun","Authentic bgt gile 👏","positif"
536,"cudikusumaningrum","Rindu jogja dan isinya 😥","positif"
537,"curiosavocado","yuk bisa yuk ke solo","positif"
538,"cute_case_custom","Case customnya kak","positif"
539,"cuttasyaa_","bagi dong ka aw","positif"
540,"cuttie9url","foto yang terakhir tbl bgt","positif"
541,"cyborgkid7","Keren","positif"
542,"cyintia01","Muka nyaa mirip semoga jodoh ka ♥️","positif"
543,"cyleveldua","Aku anak indomie seleramu","netral"
544,"d__ta7","Hampir tiap ke jogja ke sini","positif"
545,"d.azkiya_","gemez","positif"
546,"d.dkms","ganteng bgt si abi😘😘😘😘","positif"
547,"d.setya98","Gw kira katrina kaif 😂","netral"
548,"daa66_","@septiani.susi 😌 sate","positif"
549,"dafadw","Insyallah sah yah😍😍😍","positif"
550,"daihatsuastrayogyakarta","Jogja 🇮🇩","positif"
551,"dailyyymeh","Gemeshhh!♥️😍😍","positif"
552,"damarsmdraa","@wulan.rmdh2 tau rung😂","positif"
553,"dananggkuchaayy","Keren lahhh","positif"
554,"daniaaerma","Ada orang tua ga sih wkwk @awkarin","netral"
555,"dantydlkn","ini yg di telusuri nyai sara kan yaa","positif"
556,"dapa.aldno","@6icko31 slide ke 7 ada die nyempil wkwk","negatif"
557,"dapur_manados.official","💖💖💖","positif"
558,"dapurmamamadu","Sukakk❤️","positif"
559,"daviinasa","yang terakhir aamiin!","positif"
560,"davldavi9","👏","positif"
561,"dayatfr05","Luar biasa sekali ciptaanmu ya allah❤️","positif"
562,"dayatputrasiregar","Jogja istimewa 😍😍😍","positif"
563,"deactivedaccouunt","Direply karin aku berenti nakal!!","positif"
564,"deafndd","ludcuuuuuu😍","positif"
565,"deanitasivana","😍😍","netral"
566,"dearatuliu_","Jogja im in love❤️","positif"
567,"dearulita","paraaah sih jd kgn makan sate pak pong","positif"
568,"deassy_yanuarti","seremmm jirr","negatif"
569,"deasyptrrr","😍😍😍","netral"
570,"deepthrift.id","Angkringan mmg terthebestt!😍","positif"
571,"definabilah","Jujur puyeng ngeliatnya","negatif"
572,"defipebi","merinding baca ne","negatif"
573,"defiristiani20","@staywith.y0u @vnswti","positif"
574,"defitafw","😍😍","netral"
575,"dejull12","Eh ko mirip yak","positif"
576,"delailaaliazzaraida","Cantik terus🖤","positif"
577,"delfialfa","Dewi fortuna turun dari kayangan 😂","positif"
578,"delfipandie","@cristinaclaudiaa katong su coba ee sis","positif"
579,"delilin8","😍","netral"
580,"dellaalvianaaa_","Mba Sumi ada di bagian ke 5 🙃","negatif"
581,"dellaameliaagustin","kesini ni kalo ke jogja be @rian_stwnn","positif"
582,"dellafg_","Alhamdulilah sahh💕","positif"
583,"dellavianni","buchin 2 😂","negatif"
584,"delynaputri","Ganteng ih pacar nya","positif"
585,"denuari_as","@bayurdtyo_ angkringan","positif"
586,"denyhadi_permana","👻","positif"
587,"depitaapearce","💛✨","netral"
588,"depitamutiasari","Gemoy 😍","positif"
589,"desaklosika_","Cocok bngttt😍","positif"
590,"desiraahma23","Slide 8 ke berasa ada yang lagi berbaring 😢","negatif"
591,"desshand","Ingat ga? @ermmawijaya","positif"
592,"dessi_aliusman","Cucok","positif"
593,"dessycik","Mirip ih ❤","positif"
594,"dessyfatmawati.id","Slide ke 7 dizoom kaya poci 😢","negatif"
595,"dessyliisa","Liat slide ke slide aja bisa merinding😢","negatif"
596,"destirmdntii","😘😘😘","netral"
597,"destrianilaras","Cocok bgt :(","positif"
598,"destyraaa","🧡🧡🧡","positif"
599,"desy_prihatin","Badalaa.. gone serem tenan😮","negatif"
600,"desyarintaseptiani","Lah gw liat fotonya aja pusing bgt, mual 😢","negatif"
601,"desybetarya","Selalu kangen dg sate ini 😭","positif"
602,"desyekaajulianty","@ulfaa_fauziah","positif"
603,"desygreentea","😢😢😢😢😢","negatif"
604,"desynurulftrn_","Di gantole nya ? @voiiifs","netral"
605,"devamegaaa","Kaya malaikat","positif"
606,"devanwildan","😍😍😍😍","netral"
607,"devasafitrii","Kangen jogjaa😭","positif"
608,"devaseptiana","Dadi kelingan hik no bekonang @remelput_","positif"
609,"deviaynds","Kejogjaa kudu kesini ni 😂 @evanglgs_","positif"
610,"devieranilandak","ngeliat slide yang ke-3 langsung sesek nafas😖","negatif"
611,"devift","Saya yg bahagia melihatnya😍","positif"
612,"devimar_24","😍","netral"
613,"devinachristbel18","Yang dari tanah akan kembali ke tanah ❤️❤️❤️","netral"
614,"devipew","😍","netral"
615,"devithastephanie","Wedyannnnnn","negatif"
616,"devsrynt","Cantik banget sih😍","positif"
617,"dewade._","Duh😍","positif"
618,"dewiajasi_","Oh noooo pengeeeen","positif"
619,"dewiaurahliakarimofficial","mirip wajahnya, semoga berjodoh 😍","positif"
620,"dewiayu21","Seketika pusing dan mual ngeliatnya 😂","negatif"
621,"dewigiriw_","miripppppp","positif"
622,"dewiivz","Pemborosan kata ""merupakan adalah """"""","negatif"
623,"dewimahasari","Koq agak mual pusing","negatif"
624,"dewirahma157","Rumah ku deket tempat e pak Pong","positif"
625,"dexawdys_","😍😍","netral"
626,"deyanaawa","Mirip rin semoga jodoh yaa hehe amiiiin 😊","positif"
627,"deyroksmport","🔥🇮🇩👍🏿","positif"
628,"deyrsyd","nunggu anak indigo komen..","positif"
629,"dforpidel","tp kdg manusia nya suka gatau diri","negatif"
630,"dftramdhianii","Aku melihat banyak mikroba","positif"
631,"dhanaaa07","sumpah ka harga nasinya murce kan yaakkk","positif"
632,"dhaniarpalupi","Jd kangen😭","positif"
633,"dhanubhaskara","@iiamakbar gass jangan besok","positif"
634,"dheadnt","@___oy.oy","netral"
635,"dheaedh","Sekilas aku liatnyw dia DO exo:(((((","positif"
636,"dheas___","Mirip","positif"
637,"dhetaelviera","Rin mirip wei","positif"
638,"dhey4k","@stelaaelena silahkan kak","positif"
639,"dhimasfarid_38","Keren buat hunt","positif"
640,"dhiniii8","😍🖤","netral"
641,"dhiniiwhyni","Jogja g nih ? @ilamrenden","positif"
642,"dhpjast_","Tibatiba pusing mendadak :( gatau kenapaaa","negatif"
643,"dhuh.ayune","OUTFIT CANTIK2 start from 35rb aja✨✨","positif"
644,"diahhr_","aku pernah foto disana😁😁😁🤭","positif"
645,"dian.adeputri","Musalaisi gangga beb kauji","negatif"
646,"dian.agus_","Tempat uji nyali tuh","negatif"
647,"dian.buna","@wiena_sachi","positif"
648,"dian.eksr","Slide terakhir pengen nangis😢","negatif"
649,"diana_fahmy_","takut ah","negatif"
650,"dianaalbadhawi","Wow","positif"
651,"dianadevilemanusa_","aku merinding ka karin baca pesannya sumpah.","negatif"
652,"dianapplya","Cocok","positif"
653,"dianasafitridewi","@lululuis04 deket rumah ??","positif"
654,"dianassfrd","as always sate klathak wkwk","positif"
655,"dianaviani_","Deket rumah aing :v","netral"
656,"dianfeb06","@tim_jurnalrisa","positif"
657,"dianpermanaozo","Cantik aja heran❤️","positif"
658,"dianrets_","💙💙💙","positif"
659,"diatami_","Maaf, mak adi masih yg paling enak 🙏","positif"
660,"didasftr____","Mirip banget kalian😍","positif"
661,"diindah_77","Mirip ka😭","positif"
662,"diinial_qindyy","😪💓","netral"
663,"dikaput__","❤️❤️","netral"
664,"dikihrtn","rebahan","netral"
665,"dilla127","2 tusuk 25k? mahal amat )"":""","negatif"
666,"dillarazahr","slide terakhir bujubuset bgt😭🙏🏼","negatif"
667,"dimasgatess","Karin cakep amat dah 🖤","positif"
668,"dimaskuy_","@widiaak_ gini ay","positif"
669,"dimeljimshoney","Satee😍","positif"
670,"dimi_syahbania","Slide terakhir 😢😢😢 ga tega 😢","negatif"
671,"dinaamaalia","@freepouring_art @alfarta @pandhua7 gas","positif"
672,"dinamauli26","luvv❤❤❤","positif"
673,"dinamelfin","Untung aku anak Indihom ..","positif"
674,"dinamustika.sr","@safiafabi bepi takon adimu wkwk","positif"
675,"dinastiptr","💛💛","positif"
676,"dinda_berlianti","@ieynahulopi","positif"
677,"dinda.p.amelia3561","Ku kira tempat suntingnya lampor","positif"
678,"dindaaarahmaa","duh😍","negatif"
679,"dindaaokt","😍","positif"
680,"dindakhrnnisa","Ih cukul sekarang jadi terkenal @riaaaaih","positif"
681,"dindaprmsr","@trianafebrii_ @maharaaani.a","positif"
682,"dineuriantinaa","Ksniiii yuk 🤣 @deenishh @mirahildaa","positif"
683,"dinidanantii","@dilalovian skuy la bnyk angkringan ni","positif"
684,"dinilwd_","Slide 3","positif"
685,"dinimalintang","Aura Karin beda,kek serem gimana gitu.","negatif"
686,"diniriss_","Jangan ganti lagi plis","negatif"
687,"dinnnnnda_","Lg icip"" menu yg pas buat prasmanan nanti""","netral"
688,"dino_sp78","Enak......😋😋","positif"
689,"dionisiusartelg66","Meee","positif"
690,"dipaa_lilo","🙌😍","netral"
691,"dipiway","Slide 3 & slide 8 sesak liatnya","negatif"
692,"dirgayua","Ini mah ga cuman poci isinya 😂","negatif"
693,"distributormarwah_skincare","tiap slide fotonya sambil merem merem 😁","negatif"
694,"dita_silviaa","Duhhh udahh lahh cocokkkk😍","positif"
695,"ditalestaari","Dikasur!!!","positif"
696,"ditamarchelina","welkam jogja karin 🙌","positif"
697,"ditamustka","pernah dipake shooting teh sara wijayanto","positif"
698,"ditandi22","Defenisi jodoh "" MIRIP """"""","positif"
699,"divanatasyaaa","❤️❤️❤️","netral"
700,"divisionhoods","Segannn 🔥🔥🔥","positif"
701,"diyah_adr7","Aku punyak storymu tahun lalu di dm .","positif"
702,"diyaspuspitasari.97","Dielus-elus euyy😩","positif"
703,"dkccee","Aku anak indomie bgt lg😢","positif"
704,"dmyntiiannisaamr","Secantik itukah diirimu??","positif"
705,"dnf.yptr","Bantul?","netral"
706,"dnfcollection95_","Kangen jogja😍","positif"
707,"dnjya.ydp","@indahaazzahra ??","netral"
708,"dnsacaa_","❤️❤️❤️","netral"
709,"domidave_bong","💙💙💙💙💙","netral"
710,"dondict","Slide 9 serem banget 😮","negatif"
711,"dovirenny","Keren🔥🔥🔥","positif"
712,"dpzptr","pipinya,bahagia bgt🌈","positif"
713,"drama_mahasiswaa","Sateeeeee","positif"
714,"ds_ftryni","Y","netral"
715,"dtelatencake","Mulai dari 1000an kak 🙂","positif"
716,"du.ui","Cobain @teddy_handoko","positif"
717,"dwianandap.r","🔥","positif"
718,"dwinovita8090","@diarymisterisara 😍😍","netral"
719,"dwxxyyzz","Itu tadinya rumah apa?","netral"
720,"dxiiwjaall","ayooo tiara liat ini @diarycewekindigo","positif"
721,"dydyy3901_","Miripp😍😍","positif"
722,"dyeah_official","Dms pernh shoot lokasi ini","positif"
723,"dyhdwyl__","Rin ini endore gak?","positif"
724,"eareysayahoo","Mantap","positif"
725,"ebed_akio","@echayosia","positif"
726,"ebifebiola","Pernah liat ini di Diary Misteri Sara","positif"
727,"ecaftr___","ini tuh waktu sama kak @eri.carl","netral"
728,"echecekarus","km anak indihum @bakmiekuahplustelor","netral"
729,"edahkmlsrr","Kerasa bgt merindingnya sampe sini 😂","negatif"
730,"edihartonoliem","Enak beudh sate Klathak, rin 👍🏻","positif"
731,"effrafitriliaaa","YaAllah serem, untung gw anak indihome 😢","negatif"
732,"efrianarahayu","Kak karin kejogja?","netral"
733,"efullsimpell","💗💗💗","netral"
734,"egaanuraenii","❤️❤️❤️","negatif"
735,"ehbibil_2","@sellasyhftr21","positif"
736,"eka_rossanti","Nyesek dari dada ke leher","negatif"
737,"ekaftrhamalia","Jadi mau ke jogya kann","positif"
738,"ekarezkiamelia","Gw anak indomie.. Selerakuuuuu🤭🤭","positif"
739,"elaan.f","lebih merinding buka dompet🔥","negatif"
740,"eldarosma","Luvv❤️❤️❤️❤️","positif"
741,"eldippie","❤️","netral"
742,"elgflowers_","Kado annive ultah wisuda awet bertahun2😍😍","positif"
743,"elinda_ayu24","@tim_jurnalrisa 🔥","netral"
744,"elinyunita__","@jdykrnwn_","netral"
745,"elisabetprina","@miisdaa @umm_rafaaa @nisa_wa9","positif"
746,"elitareynaraa","@araasmr_ :(((","negatif"
747,"ellanayraaaaa","@pesekbuleudh  ajakin aku kstu bisa? 😂","positif"
748,"ellenerizkhaa","Emm no komen 😢","positif"
749,"elnnsss","@itsbaniyyy","netral"
750,"elsafrdn","@taufiqdwi_k liaten",""
751,"elsese__","Gemesh💟","positif"
752,"elsfrda","Abi ganteng bgt ya","positif"
753,"elvandaa","merinding pls","negatif"
754,"elvnamaria","Apa cuma gue yg liat mereka mirip? 😕😅","positif"
755,"emiliaalps","galau baliin aja, seneng jogjain aja..","positif"
756,"emiresalma","Enakan Mbak Bella","negatif"
757,"emlnamei","@diarycewekindigo","positif"
758,"emmajean.__","DOBLEH😭😭😭","netral"
759,"emywatyyahriyan","Seremmmm","positif"
760,"enamlimakalishop","Jadi rindu sama suasana di Jogja ☹️","positif"
761,"endankas","@fathur_rr22","netral"
762,"endtiejenong","Enek, puyeng","positif"
763,"endwhytiii","Serem tapi estetic @__sakinahhh","negatif"
764,"endwltf","❤️❤️❤️❤️","positif"
765,"englymangi","TAMPANN LE 😭😭😭😭😭😭😭","positif"
766,"ennyahya","SeMoga berjodoh😍😇","positif"
767,"enungnaiik","Ka koleb dong ka sama jurnal Risa","positif"
768,"eqinmamahit","@arobby_ yuk ke sini di jogja","positif"
769,"equilessia","manusia satu ini ngambil sate aja cantik bgt😭","positif"
770,"eraheuy","🖤","netral"
771,"eraoktfnsyh","Pusing 🥲","negatif"
772,"eriantidsn","❤️❤️❤️❤️","netral"
773,"ericatirssa_","nunggu satenya brp jam kak🤣👎🏻","negatif"
774,"erikaptramnd","@rahmanhanan_","positif"
775,"ermaaaa.e","@ellaa.yu  awkarin aja ke angkringan🤣","positif"
776,"ermapertiwi03","Dapet gopay gua mau 😂","positif"
777,"ermarquez93","Gas rabi kakkk🙂","positif"
778,"ernaaad_","😭 @oktaviafauzatur","netral"
779,"ernaar27","@risa_saraswati teh plis collab sama awkarin😢","positif"
780,"errlina_","rumah pocong","netral"
781,"ershacamelia__","@tim_jurnalrisa @risa_saraswati sabi lahhh😍","positif"
782,"ervianaa__","Uuw🤍","positif"
783,"esa_hana14","Sampe merinding bacanya😢","negatif"
784,"eskamsythh","kenter >> klenter","netral"
785,"eskyusmimom","Dikasur nya ada yang lagi duduk ):","positif"
786,"essepunchp00p","Gatau pusing & mual liatnya😭","negatif"
787,"estehm4nis","😭 @naurahsalss","negatif"
788,"estehmaniscekek","@heyjunee18","netral"
789,"esteranggraeni_","Akuuu","positif"
790,"estiandrianii","Mba Suminya keliatan dong :(","negatif"
791,"etalase.ungu","💜","positif"
792,"eticipoet","Paketnya termasuk supir?","netral"
793,"euneng10","Kalau di zoom baru kerasa😢","negatif"
794,"evaidrnii","Betul kak😍😍😍😍","positif"
795,"evarahmawati026","Cute banget😍","positif"
796,"evertybeauty","Loveee❤️❤️❤️","positif"
797,"exgustav","Bisa asup padahal @eriiksupriadi","positif"
798,"exillia20","Ada coretannya menghalangi keseraman","positif"
799,"ezaleonika","Demi apa gue kok merinding virtual gini cuk.","negatif"
800,"ezarokta","Kok bisa sihhh secantik ituuuu","positif"
801,"fabdww","😍😍😍","positif"
802,"fachmania_ulfa","Slide 8 seremnya  GK NGOTAK sih menurutku😮","negatif"
803,"fadhilahintanp","Inii dimanaa kaak? 😮","positif"
804,"fadilla666","@diarycewekindigo","netral"
805,"fadillaqamilia.n","ajg gemes masa","positif"
806,"fahrybieber","Uwu","netral"
807,"fajar_satriatama.13","Anak Indihome pasti liat sesuatu yg janggal","negatif"
808,"fajaryopratama","Welcome to kotagede karin🙌","positif"
809,"fajhar_pratama","Miripppp😍","positif"
810,"fajrinaunong","Rinn spill bajunya doonggg","netral"
811,"falahfajr_","Next Purwokerto dong Rin😖","positif"
812,"fannynuur","Rin yg ini cakep bgt rin,  w jg demen rin 😂","positif"
813,"fannysaidah","Pusing liat fotonya, kenapa yaaaaa😢","negatif"
814,"fannyvandini","Kok kepala ku pusing, merinding dan muallll","negatif"
815,"fanypdewi_","@tim_jurnalrisa mau coba kesinii gaa?","positif"
816,"fara_yuliani","Seketika pala gue langsung pusing lihat itu","negatif"
817,"faradiblo","wahhh parahhh...😍😍😍","positif"
818,"faradlktr","Kembar bgt sii heran","positif"
819,"farhanageng","Rjj","positif"
820,"faridaur27","@diarymisterisara pernah kesini","positif"
821,"fariizkyy_","Ini rumah yg pernah di datengin tim DMS Ya","netral"
822,"farizasya","@book_of_nena_","positif"
823,"farrelnd","@mstk_nisa nihh🙂","netral"
824,"fathiranasp","destinasi selanjutnya ke Semarang kak","positif"
825,"fatimahpulungan_","Pasangan yg kemarin sudah cerai ya😁","negatif"
826,"fatkhurozi27","GRB-X 🔥","positif"
827,"fatriana_ps","Kangen bangettt😍😍😭😭","positif"
828,"faulinsepti","@abbi_suryo kamu tau tmpt ini gak?","netral"
829,"fauzianb","Gangga bwt gw ya rin 😆😆","netral"
830,"fdhllsalsa","Karin offroad novilda shay","positif"
831,"fdldnnn","Lucu banget Gangga😍😢","positif"
832,"febbyindaaah","@almajid_antik_","positif"
833,"febbyrusdi09","Ko","netral"
834,"febiolllaa","Jd kgn yogya. Utg dh prnh ke gunung merapi","positif"
835,"febrianti_safitrii","J","netral"
836,"febriwulan_k","Emg enak bgt tuh sate kak","positif"
837,"feby_arv","Omg slide terakhir 😢","negatif"
838,"febyyant","@adityaputraaaaaa","positif"
839,"feliaanisa","asiyaap","netral"
840,"fellychiia","bahagia terus😭😘","positif"
841,"feninuni","Habis dari sini wajib bgt pijet 😂","negatif"
842,"ferikave","Kaburrrr 😱😱","negatif"
843,"fftokta3_","@kbp.lovers_  coba ka dsni","positif"
844,"fgbalkiss","@tim_jurnalrisa kesini dong kak🧏🏻‍♀️","positif"
845,"fififebriyy","Gemesss kleann","positif"
846,"fikafitrianesia","Sukak bgt😭","positif"
847,"fiki_oke","@dianitafebrid @rnkumala","positif"
848,"fikrialr","Wah kasurnya","netral"
849,"fillan.ciaa","Langsung bulan besok rin","netral"
850,"filterinstory","😍","positif"
851,"filza_nisaaaa","Mesen ojol gimana caranya😢 kan ga punya hp 😢","negatif"
852,"fira.pn","😍😍😍","netral"
853,"firaadt","😍","netral"
854,"firamaghfirani","Ceritain sejarah nya dong","positif"
855,"firda_uni","Inget banget waktu DMS ke sini juga😢","positif"
856,"firdayanti_esaputri","Dan akan berakhir di tanah","negatif"
857,"firdhasyahrani_","Galau? Jogjain aja","negatif"
858,"firgiawanha","Cocok","positif"
859,"firlyamandaaa","Simirip gols bgt!😍","positif"
860,"firlyyar","Aaaa kgn jogja!😭😭","positif"
861,"firmanadikrniawn","Slide terakhir","netral"
862,"firmanfirman1515","Indomie","netral"
863,"firmansyah.rizal12","Kaya gak asing tempatnya😂😂 @sarawijayanto","positif"
864,"firohnsm","Cutie❣️","positif"
865,"fiskarezky","Ini ada di ytnya @sarawijayanto","positif"
866,"fitafitrii","@dithaafnovera bebb☹️","positif"
867,"fitfadhil","Wani delok iki rak la? @keylanathaniaaaa","positif"
868,"fitri_misyela","@tim_jurnalrisa harus kesini ni👏👏👏","positif"
869,"fitri.nuraini23","Kapan karin ke jogja 😭😭 @awkarin","positif"
870,"fitriaeika","slide terakhir 🥲","positif"
871,"fitriyanti__00","penasaran!!","positif"
872,"fitriyantisufri","😍😍😍","positif"
873,"fkmillie.id","Iflixnya kak 1 tahun 22k🦋","netral"
874,"flarfantyra","Cocokk😍😍😭","positif"
875,"fnneisya","kerennn😭","positif"
876,"focusgalleryskincare","💜💜","netral"
877,"franishoes","😳😳👻","negatif"
878,"frdaaash","Kayak yg pernah didatengin @diarymisterisara","negatif"
879,"frddiba","kesini ya nanti lu @asridwiwiw","positif"
880,"freaky_fairy","@raberylla :’) e","positif"
881,"freddy_nainggolan_","Slide 1 ada penampakan ya, 😂 ✌️","negatif"
882,"freevy__","@tim_jurnalrisa","positif"
883,"frendiprtm","Masih dijogja ga kak?","netral"
884,"freshfrom.milss","KOQ KALIAN MIRIP BGTSIII","positif"
885,"fs.thrifting","Pengen ke jogja😢","positif"
886,"fsekarcahyani","degdegan parah asli takut😢","negatif"
887,"fsyaamra","Sewajah dong🥰","positif"
888,"ftrnoviani","Pusing liat nya wkwk","negatif"
889,"fungsilaut.__","Jogja?","positif"
890,"futkha","Slide trakhir sih 🙈","netral"
891,"futriirzarahayu","Uwu bgt 🔥🔥","positif"
892,"fyysaurs","🔥🔥","negatif"
893,"g.rydi","Ini yg dulu tim jurnalrisa pernah kesitu","netral"
894,"gabriellariaaa","jogja yuk @nfbwna @nikenbwna","positif"
895,"gadis_humairaa","MAKANAN JUARAAA😭😭","positif"
896,"gadisnabilaaulia","Cocok ih wkwkwk","positif"
897,"gagatreee","Mirip beneran..","positif"
898,"galeryhairclip_","💖🌸🌸🌸❤️","netral"
899,"galih_anane","Cantik bgt bliii😍❤️","positif"
900,"gaurisnacks","Order pempek & tekwan yuukk","positif"
901,"geleeshop","👍","positif"
902,"gemarlita","Duhhh gemeshhh😘😘😘","positif"
903,"genialvenus","Ayok awkarin beli maskenya","netral"
904,"geryylnrdy","JADI PENGEN :(","positif"
905,"gesty_liana","Gak gak gakk mauu sereum bgt","negatif"
906,"gheachntka","@dendiperdana_ ksini ya brou nnti","positif"
907,"ghinaaulputh","serem bgt,bye.","negatif"
908,"ghinslsbil_","@ruventeuxy silahkan tunjukan pesonamu dd","positif"
909,"giangege","Awgemash 👏🏻","positif"
910,"gienahanny","❤❤❤❤❤❤❤","netral"
911,"giesellaptri","@_ziddann dkt rumah mu dun","positif"
912,"gigiensaputra","Dulu pernah pesen sare jn","positif"
913,"giginana16","Kicik apaan?","netral"
914,"giiipa","@rererz07 jogja menunggu","positif"
915,"gilangmahardika91","Hy","positif"
916,"ginabahokkkk","bawa aku kesini mel @melinda.wari","positif"
917,"ginalathh","Yaelah w liatnya pas tengah mlm lg:)","positif"
918,"ginamaulidafjrn_","Ka Salamin ya ke mas sate nya hihihi","positif"
919,"giovaneisty_","Gunusshhh 😍😍😍 @awkarin @sbngram","positif"
920,"gisl.rp","Yang laki siapa kak?","netral"
921,"gitaabunga","💛","netral"
922,"gitaanggunn","aku anak indomie 😔","netral"
923,"gitafannyns","Mirip deh wajahnyaaaa","positif"
924,"gitavni","Next destinasi jun @nanajuniati","positif"
925,"gitiing_","Aduh mas abi 😍😍😍😍😍😍","netral"
926,"gituiwan","💖💖👍","netral"
927,"glarss_","😍😍😍😍😍","netral"
928,"gloria.permataa","❤️","netral"
929,"goddelh","tapi ko estetik ya? 😭","positif"
930,"goldencrown.market","😍😍😍","positif"
931,"golipppp","❤️","netral"
932,"goodnaaik","@jeremy.roberts.549436 my fav one 😍😍","positif"
933,"gora.krasoca","i love ur positif vibe 🤟","positif"
934,"gotur6x","hai","positif"
935,"gr_wang","liat komen"" yg bikin makin merindingdisco""","negatif"
936,"gradisayn","Emang ini itu enak bgt guys😭😭😭👍","positif"
937,"grandslampageantid","🇮🇩","positif"
938,"grcs1997","Miss you rin🥰🥰","positif"
939,"grosirbandung_1","Kok aku pusing ya","negatif"
940,"gumela.stni","Gakuat gakuat ma deg ke dada-_-","negatif"
941,"gunawantrisetya","Bagus buat cafe","positif"
942,"gunggekari","Mirippp bgttt 😍","positif"
943,"gunggektriii","❤️","netral"
944,"gusnandiii","gemez","positif"
945,"haartii__","@_serlyma cedakmuuuuuu","positif"
946,"habasyh_","Kakaaaa❤️❤️","positif"
947,"hadelajah","@jack.harjo kita blm ksini😭😥","negatif"
948,"hafif_marpaung","keren...di mana nih?","positif"
949,"hafnaaristamakeup","Seremmm","negatif"
950,"haideecare","wahh selamat mengeksplor Jogja kak❤️❤️❤️❤️","positif"
951,"haimemei","Bucyn","negatif"
952,"halisyakhansa","next trip bakal cobain kesana😍","positif"
953,"halizaza__","Karin udah nggak sama gangga ???","negatif"
954,"hallonha__","Ganteng❤️","positif"
955,"hallotewe","kesini yu sayanggg @chandraaditya2 😍","positif"
956,"halo_bestiee3","Ini bnyk bgt, dah lebih dari 5","positif"
957,"haloonaa0","kangen jogja yaallah😭😭","positif"
958,"hamidahagest","Aura nya gaenak bgt dingin","negatif"
959,"hamiza2607","very interesting to try when visiting Jogja 😍","positif"
960,"hanaindri_yanti","Ke sini .. biar syahdu 😍 @faizsaka","positif"
961,"hananradw","kenapa bacanya terapi:(","netral"
962,"hanifafu","@tim_jurnalrisa","netral"
963,"haniifal","enak banget ini kaaa demi apapun","positif"
964,"haninuin","Merinding,","negatif"
965,"hannahpriscaa","woi pgn😭","positif"
966,"hannycuu_","@diarycewekindigo","positif"
967,"hansa.my","Pecahhh","positif"
968,"hanschrstian","Kenapa di slide terakhir 😢","netral"
969,"hansseven.id","LAGI DISKON GEDE! Kira"" aku jualan apa ya?""","netral"
970,"hantullf","semoga dilancarkan sampai akad. aamiin💞👼","positif"
971,"harleyhoek","First🔥","positif"
972,"haryatiariff","❤️❤️❤️","netral"
973,"hasanpowers","Mbk soomi pasti dari Korea 😢","netral"
974,"hasbiassidikk","Tau tau","positif"
975,"hastuti.r.96","👍👍👍👍","positif"
976,"hattarachim","Mirip rumah di film Perempuan Tanah Jahanam","positif"
977,"hautekuchen","😍😍😍😍😍","netral"
978,"hay.pull","Main film nih","positif"
979,"hayatunnupuus","❤️❤️","netral"
